
INFO:     Started server process [23912]
INFO:     Waiting for application startup.
2026-05-11 17:48:27,791 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C893C2C0>) completed
2026-05-11 17:48:27,791 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C893C2C0>)
2026-05-11 17:48:27,792 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C893C2C0>) completed
2026-05-11 17:48:28,104 | INFO     | sqlalchemy.engine.Engine — ROLLBACK
2026-05-11 17:48:28,105 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:28,105 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:28,106 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:28,106 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:28,337 | INFO     | sqlalchemy.engine.Engine — BEGIN (implicit)
2026-05-11 17:48:28,338 | INFO     | sqlalchemy.engine.Engine — SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at 
FROM kullanicilar 
WHERE kullanicilar.email = ?
2026-05-11 17:48:28,338 | INFO     | sqlalchemy.engine.Engine — [cached since 116.1s ago] ('admin@sigma.com',)
2026-05-11 17:48:28,338 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:28,338 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:28,338 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E1940>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',))
2026-05-11 17:48:28,339 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C87E1940>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',)) completed
2026-05-11 17:48:28,339 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E1940>)
2026-05-11 17:48:28,339 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C87E1940>) completed
2026-05-11 17:48:28,339 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E1940>)
2026-05-11 17:48:28,339 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C87E1940>) completed
2026-05-11 17:48:28,607 | INFO     | sqlalchemy.engine.Engine — ROLLBACK
2026-05-11 17:48:28,608 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:28,608 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:28,608 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:28,608 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:28,848 | INFO     | sqlalchemy.engine.Engine — BEGIN (implicit)
2026-05-11 17:48:28,849 | INFO     | sqlalchemy.engine.Engine — SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at 
FROM kullanicilar 
WHERE kullanicilar.email = ?
2026-05-11 17:48:28,849 | INFO     | sqlalchemy.engine.Engine — [cached since 116.6s ago] ('admin@sigma.com',)
2026-05-11 17:48:28,849 | DEBUG    | aiosqlite — executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:28,849 | DEBUG    | aiosqlite — operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:28,850 | DEBUG    | aiosqlite — executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C89EA6C0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',))
2026-05-11 17:48:28,850 | DEBUG    | aiosqlite — operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001A6C89EA6C0>, 'SELECT kullanicilar.id, kullanicilar.musteri_id, kullanicilar.ad_soyad, kullanicilar.email, kullanicilar.telefon_no, kullanicilar.rol, kullanicilar.sifre_hash, kullanicilar.aktif, kullanicilar.created_at, kullanicilar.updated_at \nFROM kullanicilar \nWHERE kullanicilar.email = ?', ('admin@sigma.com',)) completed
2026-05-11 17:48:28,851 | DEBUG    | aiosqlite — executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C89EA6C0>)
2026-05-11 17:48:28,852 | DEBUG    | aiosqlite — operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001A6C89EA6C0>) completed
2026-05-11 17:48:28,852 | DEBUG    | aiosqlite — executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C89EA6C0>)
2026-05-11 17:48:28,853 | DEBUG    | aiosqlite — operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001A6C89EA6C0>) completed
2026-05-11 17:48:29,115 | INFO     | sqlalchemy.engine.Engine — ROLLBACK
2026-05-11 17:48:29,115 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:29,115 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
2026-05-11 17:48:29,116 | DEBUG    | aiosqlite — executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>)
2026-05-11 17:48:29,116 | DEBUG    | aiosqlite — operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001A6C87E8400>) completed
